brain_volume,gray_matter_volume,white_matter_volume,csf_volume,mean_intensity,std_intensity,max_intensity,contrast,homogeneity,energy,area,entropy,skewness,kurtosis,total_neurons,neuron_density,occipital_lobe,hippocampus,temporal_lobe,thalamus,insular_lobe,frontal_lobe,lbp_4,lbp_9,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,name,label
9385,3706,3794,8884,70.38885498046875,80.23779112924444,252,327.5102116141732,0.4535621659729175,0.3942293214818445,6363,5.413517896834936,0.6199161379599434,-1.171186117799768,5899,0.36004638671875,52.6028,97.6196,22.845,97.0516,138.7564,62.99142857142857,0.1465454101473055,0.0607910156212896,9096.079815852368,374714.0,804759.0,81158577.0,0.59100341796875,690.5631522037655,184244072.0,train_image_1828.png,label_2
8928,2758,4614,9012,78.7615966796875,91.53665804157023,255,303.60248523622045,0.498882278632147,0.424496491916513,6701,5.060456480892356,0.5602310002225299,-1.3812809584384775,6559,0.40032958984375,52.794,107.7312,21.285,110.9812,164.2336,66.88357142857143,0.1365356445229165,0.0632324218711406,8417.855095541654,402296.0,859016.0,69188168.0,0.55322265625,652.9667313160837,230374625.0,train_image_183.png,label_2
9250,3307,4142,8935,74.301513671875,85.91115665924369,253,342.7408956692913,0.4605349401633335,0.4020541570720525,6341,5.341535471970907,0.6216170087385003,-1.2214930478629062,6102,0.3724365234375,53.6656,101.5412,24.342142857142857,109.1464,147.546,58.206428571428575,0.1435546874912381,0.0612182617150135,9029.17454300752,385006.0,824594.0,80050836.0,0.5849609375,703.5216199516154,208383257.0,train_image_1830.png,label_2
9320,3062,3981,9341,70.4962158203125,83.37735929673697,255,411.8531003937008,0.4593641568976448,0.3972414473665002,5938,5.383193822534931,0.6989018535555765,-1.0986643605762083,5712,0.3486328125,56.304,96.8584,16.625,103.0996,134.2392,54.61785714285714,0.1383666992103047,0.0661010742147155,9010.884638711295,380634.0,825128.0,79560326.0,0.586181640625,713.2701273905222,192313647.0,train_image_1834.png,label_2
9327,4460,2887,9037,60.173583984375,68.29449882510482,224,227.7263779527559,0.4769506874744563,0.3971523272480667,6834,5.124874507200389,0.5591342088292328,-1.314886444765988,5302,0.3236083984375,45.8704,79.608,20.66642857142857,86.8772,116.1652,54.20142857142857,0.12664794921102,0.0705566406206935,8815.783805252631,379466.0,982815.0,75807359.0,0.57891845703125,717.8436752591336,131851903.0,train_image_1838.png,label_2
8935,3118,3492,9774,65.41717529296875,82.31179467967041,255,359.1224163385828,0.4943641804872996,0.4237300194203034,5268,5.151748711739676,0.8556308052348054,-0.8405934762982596,5092,0.310791015625,48.0768,100.6424,16.917857142857144,91.2692,126.5988,50.95357142857143,0.1295166015545949,0.0659790039022229,8433.429301616348,407526.0,770490.0,69398896.0,0.554443359375,668.6561196470303,177593007.0,train_image_1841.png,label_2
9391,2972,4989,8423,82.74664306640625,90.33557343236409,255,331.9325787401575,0.4556251104978857,0.3909033080545618,7162,5.370392224062526,0.4437804550313581,-1.4629838478193196,6974,0.4256591796875,63.604,106.4988,24.89785714285714,115.2284,166.7588,77.77285714285715,0.14843749999094,0.0587768554651625,9095.58957893157,374790.0,904337.0,80994311.0,0.59185791015625,741.1056852502686,239597599.0,train_image_1843.png,label_2
9401,3420,4454,8510,76.76123046875,84.18655023272726,248,325.6724901574804,0.4541092763133874,0.3910355278334915,6941,5.364113878344425,0.4740286596301938,-1.4068503025345005,6608,0.4033203125,56.5632,94.8876,28.74571428571429,107.6372,157.4464,70.34785714285714,0.1484985351471863,0.0596923828088566,9127.512314743544,374114.0,897969.0,81599845.0,0.59356689453125,733.4217882308513,208512581.0,train_image_1846.png,label_2
8909,3542,3547,9295,64.3935546875,76.27323318855751,230,233.13804133858272,0.5008901924472744,0.4258708023656519,6344,5.011298519752687,0.6321050010262627,-1.261110644179619,5646,0.3446044921875,48.352,92.96,13.675714285714283,93.1364,129.9244,47.370714285714286,0.1292724609296098,0.0614013671837523,8421.794678992293,407646.0,851451.0,69222865.0,0.55267333984375,655.1992680583154,158279155.0,train_image_1847.png,label_2
9306,4199,3773,8412,70.7427978515625,76.44460955147011,210,209.34781003937013,0.473795853672689,0.3977060144233517,7503,5.137051591352838,0.4124164761693848,-1.4884335648349398,6516,0.397705078125,57.198,86.5608,25.807142857142857,98.8812,145.402,59.94357142857143,0.1431274413975141,0.0581054687464535,8821.316954380598,373830.0,989464.0,75743244.0,0.581298828125,724.730529119543,172755119.0,train_image_1848.png,label_2
9224,3260,4368,8756,76.8876953125,87.72156495951397,249,305.65268208661416,0.4680804833707546,0.404277213713056,6618,5.305775808172831,0.5731858613444334,-1.298169704863623,6394,0.3902587890625,56.8148,102.4848,24.35071428571429,105.4328,158.6492,67.90642857142858,0.144653320303671,0.0581054687464535,8878.072063767278,384212.0,818390.0,77163530.0,0.578857421875,691.1376555417671,218289619.0,train_image_1849.png,label_2
9215,3222,4411,8751,77.1943359375,87.9552225231127,251,339.9205216535433,0.4685741255038734,0.4043895834664481,6689,5.253737796107913,0.5501390400881627,-1.348396673977463,6445,0.39337158203125,54.8588,108.07,20.789285714285715,105.802,163.1844,57.456428571428575,0.1273803710859753,0.0658569335897304,8866.470763689918,383558.0,872916.0,76983382.0,0.578369140625,707.4701463286802,220262967.0,train_image_1850.png,label_2
9105,2980,4375,9029,77.68206787109375,90.50317272430462,255,341.97773129921256,0.4840941431173652,0.4102717147448573,6584,5.185207001948053,0.5979402138180677,-1.2977152856095973,6420,0.391845703125,57.8136,109.0064,25.074285714285715,111.4444,151.804,67.65214285714286,0.1273803710859753,0.0687866210895516,8647.493432816436,391884.0,886287.0,73036889.0,0.56719970703125,713.0558857138572,226154955.0,train_image_1851.png,label_2
9366,3566,4266,8552,74.9713134765625,82.69425539495208,248,289.19119094488184,0.4594294611744953,0.3938114857675352,6888,5.336062559648783,0.4892286420886604,-1.3927653067137185,6495,0.39642333984375,66.9904,89.664,22.98,103.6296,153.23,66.23785714285714,0.1449584960849024,0.0570678710902668,9027.900405905557,371516.0,882694.0,79713444.0,0.589599609375,722.4265765046558,199967073.0,train_image_1853.png,label_2
9020,2810,4048,9526,70.56805419921875,86.1446254369525,254,283.7914616141732,0.4888383444013017,0.4184934965976315,5684,5.190647265731925,0.7364747603698139,-1.0985774492028304,5588,0.341064453125,53.0388,101.5496,20.196428571428573,103.4436,130.7448,61.45071428571429,0.1347656249917745,0.062438964839939,8541.368359191481,400110.0,779668.0,71267912.0,0.5599365234375,665.317836658089,198939960.0,train_image_1854.png,label_2
8843,2494,4914,8976,81.4559326171875,94.59390491531826,251,310.0830462598425,0.5089445623355185,0.4305469648222449,6721,4.994516139660939,0.5359118486168934,-1.4364089475913036,6643,0.40545654296875,54.2876,110.8648,21.234285714285715,111.3892,177.3436,63.62,0.1387329101477824,0.0620117187462151,8260.78644075102,415286.0,867127.0,66489143.0,0.54486083984375,647.560503150662,244553466.0,train_image_1858.png,label_2
9372,3351,4392,8641,77.05206298828125,86.49553994040369,254,354.92408956692924,0.4584238456961316,0.393444918892468,6719,5.378595074810776,0.5423720038858146,-1.3191923854478431,6456,0.39404296875,63.3416,92.6908,21.719285714285714,113.15,159.3204,64.08214285714286,0.1390380859290138,0.0609130859337821,8993.033330943024,377998.0,857000.0,79076542.0,0.5875244140625,725.1302966841944,215678875.0,train_image_1859.png,label_2
9221,3156,4387,8841,75.8768310546875,86.38964134747455,255,312.1718750000001,0.4681531950694,0.4036552694398276,6643,5.278401154054349,0.5488257541830586,-1.3507848876957629,6410,0.3912353515625,52.9056,104.7748,24.75642857142857,103.4024,158.2644,62.669285714285714,0.132202148429431,0.0627441406211704,8888.199893113022,383946.0,858833.0,77368799.0,0.57928466796875,709.7461328782271,212547489.0,train_image_1861.png,label_2
8490,3458,2476,10450,50.4464111328125,65.39953593936944,194,230.3686023622048,0.5306950209520879,0.4542400145220385,5334,4.758438839786973,0.8585521544908479,-0.9069127608940666,4376,0.26708984375,38.814,74.2632,10.265,72.6964,99.882,31.955,0.1240234374924302,0.062438964839939,7902.1934126852175,470584.0,742648.0,60985022.0,0.5198974609375,596.8551233487105,109334793.0,train_image_1866.png,label_2
9446,3636,4344,8404,77.65032958984375,84.56489039280562,255,354.63705708661416,0.448562978869628,0.3882212874705683,7154,5.385766111281052,0.4626615456004792,-1.3874930538375754,6841,0.41754150390625,64.536,93.4984,28.952142857142857,109.2856,156.0348,67.60571428571428,0.1380615234290733,0.0601806640588268,9179.5658013032,372248.0,902419.0,82586661.0,0.59625244140625,734.6819419602175,213079619.0,train_image_1868.png,label_2
9364,3525,3543,9316,66.7916259765625,79.13842798772237,250,339.42138287401576,0.4582168711266915,0.394785548156256,5743,5.404852252082765,0.742912642345034,-0.9798779641039688,5384,0.32861328125,51.5816,88.7156,23.27,85.5476,136.0788,64.01857142857143,0.14532470702238,0.0618286132774762,9015.061801956375,377646.0,821729.0,79499671.0,0.58782958984375,713.4880010075126,171797105.0,train_image_1869.png,label_2
8826,2680,4027,9677,70.07659912109375,87.0955765655276,253,358.15735728346453,0.5009231243050501,0.4321619696483691,5556,5.067773193397769,0.760168967387509,-1.0895531406012178,5476,0.334228515625,53.4728,106.3068,14.205,94.42,138.0052,51.50642857142857,0.1184082031177729,0.0695800781207531,8355.960164103424,417790.0,757952.0,68299268.0,0.547119140625,630.5072744379929,199718018.0,train_image_1871.png,label_2
9154,2642,5164,8578,85.50592041015625,94.9430369368934,255,305.77854330708664,0.4853147887157594,0.4078901163682699,7222,5.153850477891274,0.4403760400735115,-1.51575834678526,7134,0.4354248046875,63.1288,115.42,26.287142857142857,119.4512,176.6276,64.76214285714286,0.137756347647842,0.0635375976523719,8642.059413738474,387604.0,927714.0,72840922.0,0.568359375,705.1871271436504,257615929.0,train_image_1873.png,label_2
9256,3517,4216,8651,75.6251220703125,85.4664574574546,251,325.85789862204734,0.461839132486015,0.4016887084499779,6749,5.29759258029371,0.5555238974369658,-1.3078798583275275,6369,0.38873291015625,54.4116,98.1,22.66,106.7208,160.0872,58.92214285714286,0.1289062499921321,0.0657348632772378,8927.435983971796,382114.0,839171.0,77985095.0,0.58209228515625,696.3660721106435,209197175.0,train_image_1874.png,label_2
9115,3267,4554,8563,79.98126220703125,89.5138410374285,254,283.8390748031497,0.4790245756970466,0.4102682996881709,7140,5.179616036530399,0.492261384436467,-1.4079454203526176,6890,0.4205322265625,56.7136,104.7652,19.382857142857144,111.8136,176.114,59.61857142857143,0.1352539062417447,0.060668945308797,8735.916848581863,387724.0,900314.0,74548398.0,0.572265625,715.5376905734765,230094120.0,train_image_1878.png,label_2
9427,3239,4760,8385,80.031494140625,86.61107185507365,254,349.1966043307087,0.4502742520784141,0.3891026162255241,7251,5.3767422717886255,0.4279845382214544,-1.4624849366772117,6984,0.42626953125,62.338,101.9896,28.962857142857143,109.2552,163.1304,67.75571428571429,0.1438598632724695,0.060668945308797,9138.99835382277,372322.0,897123.0,81813377.0,0.59466552734375,731.8595208877861,224158775.0,train_image_1882.png,label_2
9439,3471,4459,8454,77.3199462890625,85.19466480208314,251,368.7563976377954,0.4464973346561392,0.387592356659072,6857,5.411913031179364,0.4998009048538747,-1.366047815731992,6513,0.39752197265625,59.6308,101.9908,31.185,103.9756,155.594,68.11285714285714,0.1400146484289541,0.059326171871379,9214.80641091326,370042.0,895305.0,83252717.0,0.59832763671875,745.3384188341377,214202817.0,train_image_1885.png,label_2
8912,3175,3344,9865,62.260986328125,78.24191565045015,255,283.4143700787401,0.4911337009639978,0.4251355126683437,5200,5.153886882271468,0.8528217648390698,-0.8405954604694168,4922,0.3004150390625,48.3136,91.8048,15.885,90.7316,117.6808,52.455714285714286,0.1324462890544161,0.0620727539024613,8489.614368055307,405024.0,758236.0,70538302.0,0.55615234375,667.8958331512183,161395140.0,train_image_1887.png,label_2
9266,3250,4721,8413,79.43817138671875,87.2169498900358,245,286.48978838582684,0.4635836080789165,0.4020173257080522,7081,5.2606298180657705,0.4505783826113474,-1.4659867566840414,6786,0.4141845703125,58.0728,99.8388,26.10071428571429,108.412,172.0548,68.24142857142857,0.1371459960853792,0.0593872070276252,8940.824790351215,384812.0,855018.0,78347210.0,0.5814208984375,683.3255919985302,224401035.0,train_image_1888.png,label_2
8964,2810,4381,9193,75.66839599609375,90.24750695686348,255,291.28481791338584,0.4913713902863555,0.4204673085713257,6131,5.151617446013223,0.655147999623677,-1.2296738147541884,6060,0.369873046875,52.8096,110.3056,18.240714285714287,107.5084,153.2796,56.932857142857145,0.1419067382725887,0.0607910156212896,8533.070403637103,401318.0,832949.0,71129345.0,0.55963134765625,692.7856774075977,221433457.0,train_image_1889.png,label_2
9276,3595,4298,8491,75.9573974609375,83.63251739184408,255,298.43393208661416,0.4589381596118916,0.4018908869427965,7066,5.3403698784657125,0.4910283605026589,-1.3556267210598758,6616,0.40380859375,56.3604,100.1412,22.44,106.498,153.9532,64.27,0.1489868163971565,0.0545043945279233,8980.350829345125,382390.0,793229.0,79040051.0,0.58404541015625,671.1978832963472,206315347.0,train_image_189.png,label_2
9396,3467,4111,8806,74.0640869140625,83.82270293098708,254,349.7256397637795,0.4522574021649636,0.3915393761748926,6519,5.408923255048706,0.5789808352100119,-1.255438975335991,6226,0.3800048828125,60.3916,92.6544,26.097857142857144,101.1484,148.9404,65.89,0.1437988281162232,0.0604248046838119,9105.916356866624,371564.0,855644.0,81202928.0,0.5926513671875,728.6992662918545,201859437.0,train_image_1890.png,label_2
8518,3160,3125,10099,59.52862548828125,77.61299434078263,255,302.79109251968515,0.5102161050178582,0.451275445917048,4912,4.991879065155036,0.9415532827642152,-0.6555959900569905,4619,0.28192138671875,41.114,88.326,10.947857142857142,85.5092,126.1116,36.627857142857145,0.1271362304609902,0.0574951171839907,8148.41814282434,481876.0,651133.0,65087699.0,0.53082275390625,607.9510382420747,154058238.0,train_image_1893.png,label_2
9069,2746,4734,8904,80.97943115234375,93.30646253842347,255,305.0545029527559,0.4878775118274661,0.4157842902007739,6727,5.177585688401069,0.5559820264622068,-1.36738125689831,6630,0.4046630859375,56.3868,111.2432,25.69,112.5572,168.4604,65.88214285714285,0.1345825195230357,0.0623779296836927,8564.38076491269,390956.0,827460.0,71636060.0,0.5625,665.2464567841974,242313939.0,train_image_1894.png,label_2
9204,3137,4510,8737,77.18109130859375,86.99140263386654,249,303.11109744094483,0.4679840746362398,0.4054473342769067,6746,5.281227576632426,0.5228858483065078,-1.3821663084702664,6534,0.3988037109375,54.5284,103.9776,25.33642857142857,108.1152,158.14,63.58285714285714,0.1313476562419831,0.0635375976523719,8887.492136023986,384406.0,832529.0,77367003.0,0.57928466796875,691.4283265009949,217733751.0,train_image_1895.png,label_2
8977,3154,3875,9355,69.94024658203125,84.12711797539154,253,300.0099655511812,0.4861778604505066,0.4216173813307582,5895,5.206567146772153,0.7149357560327199,-1.090030426960116,5678,0.3465576171875,51.6732,99.748,16.052857142857142,100.5748,140.0208,54.03214285714286,0.1423339843663126,0.0563354492153115,8572.494652422269,401206.0,739710.0,71872490.0,0.5606689453125,651.811676080193,191898596.0,train_image_1896.png,label_2
9413,3159,4177,9048,73.052490234375,84.68750607501075,253,417.47440944881873,0.4524733334443499,0.3908897259056056,6125,5.427759574904014,0.6446047722393937,-1.1786391952061608,5929,0.36187744140625,52.1644,97.6912,21.590714285714284,104.528,148.4516,60.847142857142856,0.1558227538967393,0.0611572265587672,9134.894966708838,374562.0,852019.0,81799911.0,0.59356689453125,729.6500729363198,201863814.0,train_image_19.png,label_2
9358,4070,3693,8621,70.08380126953125,77.52441728068975,233,275.7861712598426,0.4602418189450545,0.3951817234687754,6935,5.276814248999202,0.4980614266192212,-1.374415681920025,6243,0.38104248046875,55.8068,89.8292,25.298571428571428,98.3896,145.1524,54.120714285714286,0.1437988281162232,0.0618286132774762,8996.244349981263,377462.0,889992.0,79190830.0,0.586669921875,709.7710427275472,175035917.0,train_image_1900.png,label_2
9415,3385,4238,8761,74.10150146484375,83.6579273954655,253,349.220472440945,0.4538480407145128,0.3900486226807538,6524,5.411330131815637,0.5667702213419273,-1.282148026732349,6226,0.3800048828125,56.9132,97.166,26.449285714285715,104.2452,148.9524,61.379285714285714,0.1553344726467691,0.0585327148401774,9098.040303096526,372200.0,874782.0,80997902.0,0.59326171875,739.7566232132386,201022251.0,train_image_1901.png,label_2
9413,3486,4079,8819,73.96856689453125,83.54491959177768,251,380.2034940944882,0.4519220758384726,0.3903404732300108,6590,5.413814365567104,0.5737941507000701,-1.2574756013436084,6319,0.38568115234375,57.0048,91.3668,26.603571428571428,103.4216,151.7148,69.10928571428572,0.1449584960849024,0.0595703124963641,9101.754271388863,371306.0,865535.0,81041677.0,0.59344482421875,732.3566374559414,200962530.0,train_image_1904.png,label_2
9360,4041,3336,9007,65.9033203125,75.47671042845286,246,338.1918061023623,0.456449396142965,0.397130911812264,6302,5.3333967225625285,0.6303473096939926,-1.1686856450641463,5593,0.34136962890625,49.6404,84.5128,22.24142857142857,85.7244,144.4388,57.13857142857143,0.1360473632729463,0.0653076171835139,9038.749516722515,379120.0,808943.0,80107449.0,0.58709716796875,672.7100785697595,162140142.0,train_image_1906.png,label_2
8984,3453,3311,9620,62.41546630859375,74.8875438323525,238,288.7289616141734,0.4901279407852704,0.4192432224925421,6103,5.094040737712804,0.6716579922741968,-1.2015619798084272,5514,0.3365478515625,48.2668,91.7428,16.736428571428572,90.5556,115.392,43.28142857142857,0.1303100585857965,0.0598754882775954,8539.89218223059,398466.0,829322.0,71205292.0,0.5606689453125,683.0783229309785,152374993.0,train_image_1909.png,label_2
9422,4105,3411,8868,67.2738037109375,75.66461776890051,238,319.8708169291339,0.4504788856763586,0.3903464038447598,6487,5.358491688973753,0.5692829473692147,-1.2535003200659225,5866,0.3580322265625,54.0804,85.8604,24.36,94.0864,134.8908,58.93928571428572,0.1505126953033134,0.0580444335902072,9152.640173696356,374572.0,887462.0,82081710.0,0.5946044921875,725.3834657912306,166379243.0,train_image_191.png,label_2
9232,3026,4418,8940,76.08453369140625,87.93437797103402,255,326.8847194881891,0.4748604114725347,0.4038458563091234,6411,5.271064384014829,0.587515636352613,-1.3104978990947878,6240,0.380859375,54.7516,104.0244,21.02285714285714,113.5152,150.3116,58.95142857142857,0.1403808593664318,0.0614013671837523,8759.839983496577,384488.0,851007.0,74950135.0,0.57427978515625,698.1299576684794,215342824.0,train_image_1910.png,label_2
9442,3318,4552,8514,78.0198974609375,85.73803966100088,255,333.20853838582684,0.4536129077165286,0.3870954636164025,7023,5.366392198492765,0.4718908914707231,-1.424102376570494,6704,0.4091796875,66.4392,96.5252,25.798571428571428,104.558,160.4956,65.24285714285715,0.1396484374914765,0.0599365234338417,9119.949797713312,368502.0,941294.0,81350414.0,0.5948486328125,758.2483657982024,215603386.0,train_image_1912.png,label_2
8983,2644,4350,9390,73.9161376953125,89.02430539739612,251,300.54810531496065,0.4911046403891894,0.4201487987418336,6047,5.157631450307479,0.6692112156339464,-1.2304462087411323,5937,0.36236572265625,51.9116,107.3448,19.24142857142857,110.0048,143.7792,56.99071428571428,0.134643554679282,0.0603637695275656,8507.16371897588,404790.0,809144.0,70623404.0,0.558837890625,678.6671645590542,213167335.0,train_image_1916.png,label_2
9286,3007,5052,8325,85.35052490234375,92.54976554539552,255,314.70755413385825,0.4651348522077652,0.3984762553158455,7441,5.269568420204218,0.4117935416268427,-1.4995348064489549,7291,0.44500732421875,66.784,107.4272,24.95,124.7712,175.414,66.82714285714286,0.1392822265539988,0.0637207031211107,8909.234108140565,379484.0,908149.0,77522925.0,0.58282470703125,718.0296738418924,252707184.0,train_image_1919.png,label_2
9335,3404,4512,8468,78.60406494140625,87.04047393097417,254,312.5738188976378,0.4627871963316941,0.3972709321320142,6890,5.359109321078567,0.5048420763200521,-1.3614017415630195,6600,0.40283203125,58.1628,99.8528,22.97714285714286,114.9356,164.026,66.34214285714286,0.1471557617097683,0.0622558593712002,8933.032117937419,378612.0,821391.0,77969985.0,0.58428955078125,693.5712493089584,219868155.0,train_image_192.png,label_2
9296,3756,3488,9140,67.06756591796875,78.40493604906803,253,345.2282234251968,0.4605328924916957,0.3990954374127966,6045,5.366156650524561,0.6963833765749098,-1.051519735885914,5568,0.33984375,51.4928,84.358,21.892142857142854,88.5056,142.9212,63.239285714285714,0.1437377929599769,0.0633544921836331,8972.944662374366,375456.0,812728.0,78823824.0,0.5850830078125,705.5527723540766,171618529.0,train_image_1920.png,label_2
9366,4123,3509,8752,68.5809326171875,76.76025905903336,242,297.69500492125985,0.4589807819637701,0.3935941777100938,6719,5.304659513714398,0.5483488799924167,-1.2962854481956023,6010,0.3668212890625,49.8696,88.4572,22.88642857142857,96.1988,144.7992,57.785714285714285,0.1365966796791628,0.0635986328086182,9046.780422585609,377582.0,902306.0,80070300.0,0.589599609375,729.069541107123,169671954.0,train_image_1922.png,label_2
9371,3446,4203,8735,73.31329345703125,82.81158197629613,255,376.44315944881896,0.447128784323331,0.3926244630081895,6423,5.413948478357558,0.5786399842797424,-1.2506114920250773,6081,0.37115478515625,54.71,97.2844,22.839285714285715,98.324,149.8728,65.59571428571428,0.1423339843663126,0.0576171874964833,9176.319460799126,375736.0,858256.0,82637848.0,0.5947265625,731.1480793748793,197921559.0,train_image_1923.png,label_2
8829,2738,4620,9026,78.65057373046875,92.03013665717133,251,289.70066437007875,0.5001722062474879,0.4310156011714586,6598,5.04937355236025,0.5755585987847099,-1.35860800110196,6477,0.39532470703125,53.6808,109.7636,18.09857142857143,105.1304,172.756,57.875,0.1306152343670278,0.0571899414027594,8391.35863303195,422878.0,799162.0,68920768.0,0.5484619140625,645.3938671644956,233388535.0,train_image_1925.png,label_2
9194,2818,4252,9314,73.62237548828125,87.83499928522332,252,354.78703248031496,0.4697057620601997,0.4056658697494723,5959,5.287984528622936,0.6812336898351237,-1.1833467354988356,5854,0.3572998046875,56.016,98.756,21.545714285714286,114.8744,140.3872,58.105714285714285,0.136657714835409,0.0624999999961853,8845.899864143163,386684.0,830576.0,76589200.0,0.5771484375,701.0197679402128,211000491.0,train_image_1926.png,label_2
9247,3218,4451,8715,77.0347900390625,86.90651904401933,252,319.87536909448824,0.4669156247530911,0.400441634514702,6870,5.274086520474319,0.5231669839063056,-1.380006983650202,6591,0.40228271484375,58.1576,103.33,21.629285714285714,112.3188,158.2536,59.07142857142857,0.1267700195235125,0.0684204101520739,8867.444757157667,380806.0,900733.0,76771261.0,0.58074951171875,732.8122594875429,215327131.0,train_image_1931.png,label_2
9334,3306,4560,8518,77.4344482421875,85.56735399762312,255,335.960752952756,0.4546648721126962,0.3957399248528257,6871,5.365597691955214,0.5000188986008115,-1.3598867063520754,6577,0.40142822265625,62.0392,95.184,25.15928571428572,109.2352,161.264,64.60571428571428,0.1504516601470671,0.0586547851526699,9057.705669175348,378134.0,852766.0,80355206.0,0.58935546875,716.693045255148,214407252.0,train_image_1932.png,label_2
9328,3179,4733,8472,81.52545166015625,89.42664024775871,255,301.376845472441,0.4615472221796315,0.3962903000291323,7251,5.303230128014088,0.4575877934256446,-1.4371190590070988,7041,0.42974853515625,63.2848,97.476,23.362142857142857,117.6704,172.75,67.30642857142857,0.1360473632729463,0.0632324218711406,8997.687893328812,375216.0,908241.0,79250225.0,0.58709716796875,727.1389195605487,234573018.0,train_image_1934.png,label_2
9271,4173,3290,8921,65.80804443359375,74.24980078252143,236,238.34141240157476,0.4708937489474934,0.4012752073257044,6581,5.243259472024048,0.5612588941540172,-1.291075617279858,5865,0.35797119140625,55.4364,80.2592,20.422857142857143,92.3136,138.2712,53.04071428571429,0.1508789062407911,0.0563354492153115,8844.81667060686,378474.0,857364.0,76384744.0,0.5794677734375,696.7637583687014,156766163.0,train_image_1935.png,label_2
9234,3165,4221,8998,74.86614990234375,87.01024750325182,255,349.503937007874,0.4685387262975465,0.4019163209914691,6507,5.289982463726918,0.6098534433142139,-1.2561291547141078,6248,0.38134765625,53.9752,105.944,20.51071428571429,104.3856,151.9284,56.27285714285714,0.1416015624913573,0.0621337890587076,8854.27713445328,385542.0,873796.0,76639680.0,0.5789794921875,732.102173245518,211505540.0,train_image_1937.png,label_2
9274,3195,4861,8328,82.950927734375,90.20814910613636,253,311.02239173228344,0.4616091748379217,0.3996408861193922,7374,5.294049440252194,0.4328954135161579,-1.4545621964074076,7153,0.43658447265625,62.84,102.3304,26.13142857142857,119.3784,172.2544,68.90214285714286,0.1402587890539393,0.061340332027506,9002.711469533544,382126.0,872678.0,79433000.0,0.5853271484375,710.7129083978441,241363385.0,train_image_1938.png,label_2
9358,3658,3747,8979,69.6695556640625,80.8299331115292,255,393.0359251968504,0.4536689063895369,0.3948826868840994,6072,5.406203985215923,0.6705134151859932,-1.103551352502282,5719,0.34906005859375,56.0768,89.3704,23.985,91.508,140.2796,66.81214285714286,0.1453857421786263,0.0607299804650433,9108.208703455808,376992.0,815646.0,81468330.0,0.590576171875,708.288471285471,183769744.0,train_image_1939.png,label_2
9286,3258,4748,8378,81.774658203125,89.31022498294509,255,329.0999015748032,0.462732928932191,0.401263364921337,7272,5.3133973505357295,0.4551189246425201,-1.4217603616393009,7047,0.43011474609375,62.8772,103.1828,29.95142857142857,111.5904,171.3712,72.67571428571429,0.1417236328038498,0.059997558590088,8955.567199890913,380390.0,821679.0,78581929.0,0.58306884765625,674.4454745311107,234735303.0,train_image_194.png,label_2
9372,3385,4113,8886,72.06439208984375,81.10877941559515,244,350.1454232283466,0.4547346913386269,0.3937199072813283,6524,5.352016270991667,0.5474598194533948,-1.331304079011732,6187,0.37762451171875,55.4856,95.588,25.605,95.8788,148.5268,61.30285714285714,0.1537475585843659,0.0550537109341397,9110.152060386828,376550.0,864731.0,81395761.0,0.59173583984375,713.5347652799032,189990636.0,train_image_1940.png,label_2
9101,3143,3870,9371,67.81036376953125,80.18362022055572,255,292.8976377952756,0.4758585152149787,0.4126328615544198,6023,5.227078753081916,0.6569153553020518,-1.1993246903140862,5721,0.34918212890625,49.1568,98.5604,18.85,98.0464,129.1312,55.91214285714285,0.1354980468667298,0.0577392578089758,8720.916100160815,389516.0,794987.0,74472683.0,0.56964111328125,679.2346915738507,179066328.0,train_image_1942.png,label_2
9405,3586,4233,8565,74.857421875,83.32479108388802,255,374.0446604330709,0.4476656338538393,0.3905139240635393,6767,5.407235226541837,0.5299226412100905,-1.314279231308968,6367,0.38861083984375,55.2704,99.3404,23.582142857142856,102.5056,155.7248,61.68785714285714,0.1465454101473055,0.0602416992150731,9176.724975847044,373828.0,865695.0,82610531.0,0.59527587890625,732.453628589218,202570355.0,train_image_1943.png,label_2
9134,2933,4821,8630,81.7919921875,91.5571214521804,252,328.31323818897647,0.4758262348417242,0.4099650533799043,7056,5.194665181752265,0.4793721685743405,-1.4536609687024329,6906,0.4215087890625,55.822,110.1748,20.172857142857143,117.7944,176.9072,55.89785714285714,0.1172485351490937,0.0695800781207531,8729.265098281468,390760.0,863167.0,74523517.0,0.57098388671875,685.0058067194518,240819301.0,train_image_1946.png,label_2
9352,3350,4546,8488,78.8375244140625,87.08819021052689,253,343.1424704724409,0.4574313719282743,0.3954630015216323,7037,5.363324048817281,0.4920593306247949,-1.3814591596858483,6719,0.41009521484375,58.5836,102.1188,26.612142857142857,104.5408,163.6324,71.02357142857143,0.1514282226470075,0.0619506835899688,9050.74908291129,377086.0,854403.0,80187691.0,0.58929443359375,710.1865213983459,221776642.0,train_image_1949.png,label_2
8874,2536,4853,8995,78.9609375,91.83329297553512,255,339.0003690944882,0.4962994234699728,0.4280352168032456,6475,5.086156851713562,0.554307416562691,-1.3972097546937907,6409,0.39117431640625,53.8972,113.0,17.98785714285714,105.6936,173.4364,54.20928571428571,0.1359863281167,0.0571899414027594,8472.934910341251,418024.0,801166.0,70233810.0,0.5535888671875,655.6298441447425,233874046.0,train_image_195.png,label_2
